,id,season,city,date,home_team,away_team,toss_winner,toss_decision,venue,winner,weight_home,weight_away,totMatch_home,totMatch_away,playerPtsSum_home,playerPtsSum_away
576,577,2016,Bangalore,29-05-2016,SH,RCB,SH,bat,M Chinnaswamy Stadium,home,105.11764709999999,117.1875,17,16,1787,1875
577,578,2017,Hyderabad,05-04-2017,SH,RCB,RCB,field,"Rajiv Gandhi International Stadium, Uppal",home,104.3571429,89.92307692,14,13,1461,1169
578,579,2017,Pune,06-04-2017,MI,RPS,RPS,field,Maharashtra Cricket Association Stadium,away,105.11764709999999,112.1875,17,16,1787,1795
579,580,2017,Rajkot,07-04-2017,GL,KKR,KKR,field,Saurashtra Cricket Association Stadium,away,97.14285714,102.6875,14,16,1360,1643
580,581,2017,Indore,08-04-2017,RPS,KXIP,KXIP,field,Holkar Cricket Stadium,away,112.1875,102.0,16,14,1795,1428
581,582,2017,Bangalore,08-04-2017,RCB,DD,RCB,bat,M Chinnaswamy Stadium,home,89.92307692,103.57142859999999,13,14,1169,1450
582,583,2017,Hyderabad,09-04-2017,GL,SH,SH,field,"Rajiv Gandhi International Stadium, Uppal",away,97.14285714,104.3571429,14,14,1360,1461
583,584,2017,Mumbai,09-04-2017,KKR,MI,MI,field,Wankhede Stadium,away,102.6875,105.11764709999999,16,17,1643,1787
584,585,2017,Indore,10-04-2017,RCB,KXIP,RCB,bat,Holkar Cricket Stadium,away,89.92307692,102.0,13,14,1169,1428
585,586,2017,Pune,11-04-2017,DD,RPS,RPS,field,Maharashtra Cricket Association Stadium,home,103.57142859999999,112.1875,14,16,1450,1795
586,587,2017,Mumbai,12-04-2017,SH,MI,MI,field,Wankhede Stadium,away,104.3571429,105.11764709999999,14,17,1461,1787
587,588,2017,Kolkata,13-04-2017,KXIP,KKR,KKR,field,Eden Gardens,away,102.0,102.6875,14,16,1428,1643
588,589,2017,Bangalore,14-04-2017,RCB,MI,MI,field,M Chinnaswamy Stadium,away,89.92307692,105.11764709999999,13,17,1169,1787
589,590,2017,Rajkot,14-04-2017,RPS,GL,GL,field,Saurashtra Cricket Association Stadium,away,112.1875,97.14285714,16,14,1795,1360
590,591,2017,Kolkata,15-04-2017,KKR,SH,SH,field,Eden Gardens,home,102.6875,104.3571429,16,14,1643,1461
591,592,2017,Delhi,15-04-2017,DD,KXIP,DD,bat,Feroz Shah Kotla,home,103.57142859999999,102.0,14,14,1450,1428
592,593,2017,Mumbai,16-04-2017,GL,MI,MI,field,Wankhede Stadium,away,97.14285714,105.11764709999999,14,17,1360,1787
593,594,2017,Bangalore,16-04-2017,RPS,RCB,RCB,field,M Chinnaswamy Stadium,home,112.1875,89.92307692,16,13,1795,1169
594,595,2017,Delhi,17-04-2017,DD,KKR,DD,bat,Feroz Shah Kotla,away,103.57142859999999,102.6875,14,16,1450,1643
595,596,2017,Hyderabad,17-04-2017,SH,KXIP,KXIP,field,"Rajiv Gandhi International Stadium, Uppal",home,104.3571429,102.0,14,14,1461,1428
596,597,2017,Rajkot,18-04-2017,RCB,GL,GL,field,Saurashtra Cricket Association Stadium,home,89.92307692,97.14285714,13,14,1169,1360
597,598,2017,Hyderabad,19-04-2017,SH,DD,SH,bat,"Rajiv Gandhi International Stadium, Uppal",home,104.3571429,103.57142859999999,14,14,1461,1450
598,599,2017,Indore,20-04-2017,KXIP,MI,MI,field,Holkar Cricket Stadium,away,102.0,105.11764709999999,14,17,1428,1787
599,600,2017,Kolkata,21-04-2017,KKR,GL,GL,field,Eden Gardens,away,102.6875,97.14285714,16,14,1643,1360
600,601,2017,Mumbai,22-04-2017,MI,DD,DD,field,Wankhede Stadium,home,105.11764709999999,103.57142859999999,17,14,1787,1450
601,602,2017,Pune,22-04-2017,SH,RPS,RPS,field,Maharashtra Cricket Association Stadium,away,104.3571429,112.1875,14,16,1461,1795
602,603,2017,Rajkot,23-04-2017,KXIP,GL,GL,field,Saurashtra Cricket Association Stadium,home,102.0,97.14285714,14,14,1428,1360
603,604,2017,Kolkata,23-04-2017,KKR,RCB,RCB,field,Eden Gardens,home,102.6875,89.92307692,16,13,1643,1169
604,605,2017,Mumbai,24-04-2017,RPS,MI,MI,field,Wankhede Stadium,home,112.1875,105.11764709999999,16,17,1795,1787
605,606,2017,Pune,26-04-2017,RPS,KKR,KKR,field,Maharashtra Cricket Association Stadium,away,112.1875,102.6875,16,16,1795,1643
606,607,2017,Bangalore,27-04-2017,RCB,GL,GL,field,M Chinnaswamy Stadium,away,89.92307692,97.14285714,13,14,1169,1360
607,608,2017,Kolkata,28-04-2017,DD,KKR,KKR,field,Eden Gardens,away,103.57142859999999,102.6875,14,16,1450,1643
608,609,2017,Chandigarh,28-04-2017,SH,KXIP,KXIP,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",home,104.3571429,102.0,14,14,1461,1428
609,610,2017,Pune,29-04-2017,RPS,RCB,RCB,field,Maharashtra Cricket Association Stadium,home,112.1875,89.92307692,16,13,1795,1169
610,611,2017,Rajkot,29-04-2017,GL,MI,GL,bat,Saurashtra Cricket Association Stadium,away,97.14285714,105.11764709999999,14,17,1360,1787
611,612,2017,Chandigarh,30-04-2017,DD,KXIP,KXIP,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",away,103.57142859999999,102.0,14,14,1450,1428
612,613,2017,Hyderabad,30-04-2017,SH,KKR,KKR,field,"Rajiv Gandhi International Stadium, Uppal",home,104.3571429,102.6875,14,16,1461,1643
613,614,2017,Mumbai,01-05-2017,RCB,MI,RCB,bat,Wankhede Stadium,away,89.92307692,105.11764709999999,13,17,1169,1787
614,615,2017,Pune,01-05-2017,GL,RPS,RPS,field,Maharashtra Cricket Association Stadium,away,97.14285714,112.1875,14,16,1360,1795
615,616,2017,Delhi,02-05-2017,SH,DD,DD,field,Feroz Shah Kotla,away,104.3571429,103.57142859999999,14,14,1461,1450
616,617,2017,Kolkata,03-05-2017,KKR,RPS,RPS,field,Eden Gardens,away,102.6875,112.1875,16,16,1643,1795
617,618,2017,Delhi,04-05-2017,GL,DD,DD,field,Feroz Shah Kotla,away,97.14285714,103.57142859999999,14,14,1360,1450
618,619,2017,Bangalore,05-05-2017,KXIP,RCB,RCB,field,M Chinnaswamy Stadium,home,102.0,89.92307692,14,13,1428,1169
619,620,2017,Hyderabad,06-05-2017,RPS,SH,SH,field,"Rajiv Gandhi International Stadium, Uppal",home,112.1875,104.3571429,16,14,1795,1461
620,621,2017,Delhi,06-05-2017,MI,DD,DD,field,Feroz Shah Kotla,home,105.11764709999999,103.57142859999999,17,14,1787,1450
621,622,2017,Bangalore,07-05-2017,RCB,KKR,KKR,field,M Chinnaswamy Stadium,away,89.92307692,102.6875,13,16,1169,1643
622,623,2017,Chandigarh,07-05-2017,KXIP,GL,GL,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",away,102.0,97.14285714,14,14,1428,1360
623,624,2017,Hyderabad,08-05-2017,MI,SH,MI,bat,"Rajiv Gandhi International Stadium, Uppal",away,105.11764709999999,104.3571429,17,14,1787,1461
624,625,2017,Chandigarh,09-05-2017,KXIP,KKR,KKR,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",home,102.0,102.6875,14,16,1428,1643
625,626,2017,Kanpur,10-05-2017,GL,DD,DD,field,Green Park,away,97.14285714,103.57142859999999,14,14,1360,1450
626,627,2017,Mumbai,11-05-2017,KXIP,MI,MI,field,Wankhede Stadium,home,102.0,105.11764709999999,14,17,1428,1787
627,628,2017,Delhi,12-05-2017,DD,RPS,DD,bat,Feroz Shah Kotla,home,103.57142859999999,112.1875,14,16,1450,1795
628,629,2017,Kanpur,13-05-2017,GL,SH,SH,field,Green Park,away,97.14285714,104.3571429,14,14,1360,1461
629,630,2017,Kolkata,13-05-2017,MI,KKR,KKR,field,Eden Gardens,home,105.11764709999999,102.6875,17,16,1787,1643
630,631,2017,Pune,14-05-2017,KXIP,RPS,RPS,field,Maharashtra Cricket Association Stadium,away,102.0,112.1875,14,16,1428,1795
631,632,2017,Delhi,14-05-2017,RCB,DD,RCB,bat,Feroz Shah Kotla,home,89.92307692,103.57142859999999,13,14,1169,1450
632,633,2017,Mumbai,16-05-2017,RPS,MI,MI,field,Wankhede Stadium,home,112.1875,105.11764709999999,16,17,1795,1787
633,634,2017,Bangalore,17-05-2017,SH,KKR,KKR,field,M Chinnaswamy Stadium,away,104.3571429,102.6875,14,16,1461,1643
634,635,2017,Bangalore,19-05-2017,KKR,MI,MI,field,M Chinnaswamy Stadium,away,102.6875,105.11764709999999,16,17,1643,1787
635,636,2017,Hyderabad,21-05-2017,MI,RPS,MI,bat,"Rajiv Gandhi International Stadium, Uppal",home,105.11764709999999,112.1875,17,16,1787,1795
